"","ScanID","Genotype","Subdirectory","RegType","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t","OrganName","GenotypeRegtype"
"639","Scan_0044","WT/WT","WT","LI",14,22492.3265815652,2776.79443359375,45284.9296875,21440289.4208677,125085,27.0183601379395,2813452670.45508,5.22994987357631,-12.8897156196938,-6.07155571313494,NA,"brain","WT-LI"
"640","Scan_0044","WT/WT","WT","LI",15,20599.9405654211,6080.83837890625,42017.8515625,7772301.68849405,33387,7.21159219741821,687770215.657715,5.3549180397361,-8.45635263254197,-9.6613555000872,NA,"spinal cord","WT-LI"
"642","Scan_0086","WT/WT","WT","LI",1,27741.9112483785,6618.69580078125,38524.8984375,10972265.1832305,6625,1.43099999427795,183790162.020508,4.33011125467554,-7.86113719098796,-9.50964686980662,NA,"lung (left)","WT-LI"
"643","Scan_0086","WT/WT","WT","LI",2,25236.8355045461,3644.48901367188,37601.73046875,24239752.8870164,15762,3.40459203720093,397783001.222656,6.07470994203677,-7.92880103883804,-9.22812337058536,NA,"lung (right)","WT-LI"
"644","Scan_0086","WT/WT","WT","LI",3,24132.7431053029,7840.404296875,35551.84375,17135711.9462151,2709,0.585143983364105,65375601.0722656,4.78223264793489,-4.83002523294449,-8.67967055437972,NA,"kidney (left)","WT-LI"
"645","Scan_0086","WT/WT","WT","LI",4,25153.6311303974,9864.0927734375,35572.48046875,15293798.7609378,2879,0.621864020824432,72417304.0244141,6.21673855372458,-4.85206715487735,-8.61762647068982,NA,"kidney (right)","WT-LI"
"646","Scan_0086","WT/WT","WT","LI",5,19799.4654748874,3243.8955078125,37948.01953125,70550916.422475,6554,1.41566395759583,129765696.722412,4.19151456211851,-5.57979176575438,-8.61582099178837,NA,"stomach","WT-LI"
"647","Scan_0086","WT/WT","WT","LI",6,35822.14867224,1911.6875,57015.19921875,34360421.3006999,83574,18.0519847869873,2993800253.13379,5.30307945551073,-6.5530156668702,-7.99378466750262,NA,"liver","WT-LI"
"648","Scan_0086","WT/WT","WT","LI",7,32781.167910861,12970.9658203125,40515.98046875,20778812.359916,388,0.083807997405529,12719093.1494141,4.86370340406279,-5.37294174263157,-9.31348395986657,NA,"adrenal (left)","WT-LI"
"649","Scan_0086","WT/WT","WT","LI",8,33822.2158316679,18006.53125,45971.9375,26569531.7847441,344,0.07430399954319,11634842.2460938,6.02476310197698,-5.39611604136089,-9.22453766401427,NA,"adrenal (right)","WT-LI"
"650","Scan_0086","WT/WT","WT","LI",9,23647.6360909598,8368.7255859375,33059.234375,14431057.4707049,616,0.133055999875069,14566943.8320312,5.2830808307598,-4.17292969282569,-6.59803811704958,NA,"rectum","WT-LI"
"651","Scan_0086","WT/WT","WT","LI",10,20458.7191241383,1621.49401855469,41741.53125,33769281.7037413,2125,0.458999991416931,43474778.1387939,5.30404031127931,-5.3288740167371,-6.81128398412364,NA,"bladder","WT-LI"
"652","Scan_0086","WT/WT","WT","LI",11,23618.0769774569,4467.70947265625,45323.88671875,37778440.7852299,6831,1.47549605369568,161335083.833008,5.06031309125295,-8.54654347035271,-7.89099030978452,NA,"heart","WT-LI"
"653","Scan_0086","WT/WT","WT","LI",12,27940.166831412,12989.7138671875,32399.61328125,4591486.4110177,492,0.106271997094154,13746562.0810547,4.91860031127928,-9.73948813438417,-8.55679801568751,NA,"thymus (left)","WT-LI"
"654","Scan_0086","WT/WT","WT","LI",13,27521.2477029285,11673.28515625,31561.009765625,4020963.14975065,477,0.103032000362873,13127635.1542969,5.44992106599628,-9.792161090359,-8.44026020313956,NA,"thymus (right)","WT-LI"
"655","Scan_0086","WT/WT","WT","LI",14,20692.9637821117,254.3623046875,39877.19921875,17377646.2013532,137414,29.6814231872559,2843502925.15509,5.08929427259258,-13.1717936491053,-6.1129699469009,NA,"brain","WT-LI"
"656","Scan_0086","WT/WT","WT","LI",15,20902.218080539,5767.2783203125,36937.30078125,8058027.96674139,32456,7.01049613952637,678402390.021973,5.30679602239571,-8.55891012107471,-9.67996037583421,NA,"spinal cord","WT-LI"
"658","Scan_0093","WT/WT","WT","LI",1,24261.0761112296,6465.14990234375,33751.8046875,8533814.87245167,7673,1.65736794471741,186155237.001465,4.25356447132102,-7.96967776034537,-9.39649740505777,NA,"lung (left)","WT-LI"
"659","Scan_0093","WT/WT","WT","LI",2,23560.3300276075,2888.21484375,39874.3359375,17497198.6634036,16272,3.51475191116333,383373690.209229,6.14340857086623,-7.92831188069696,-9.26676240161461,NA,"lung (right)","WT-LI"
"660","Scan_0093","WT/WT","WT","LI",3,21693.8018441102,5871.92138671875,30412.19921875,15452352.6726131,2863,0.618408024311066,62109354.6796875,4.52532053482105,-4.73050978999015,-8.77434697933655,NA,"kidney (left)","WT-LI"
"661","Scan_0093","WT/WT","WT","LI",4,22054.9942214574,6650.51220703125,31664.16796875,13606216.726039,3268,0.705887973308563,72075721.1157227,6.04077289389864,-4.64875986021034,-8.82313619522596,NA,"kidney (right)","WT-LI"
"662","Scan_0093","WT/WT","WT","LI",5,17330.3443616989,1660.90625,32626.888671875,55553616.8486,7520,1.6243200302124,130324189.599976,3.985416800641,-5.54729132587358,-8.56046109300956,NA,"stomach","WT-LI"
"663","Scan_0093","WT/WT","WT","LI",6,30326.604648405,3220.83544921875,43893.08984375,25224686.1417087,104964,22.6722240447998,3183201730.31519,5.33839967105916,-6.48386620686688,-7.97035747997964,NA,"liver","WT-LI"
"664","Scan_0093","WT/WT","WT","LI",7,28823.0521405857,12331.46484375,36856.46875,13980997.6492496,398,0.0859680026769638,11471574.7519531,4.59010784896774,-5.27529215448464,-9.40326326878227,NA,"adrenal (left)","WT-LI"
"665","Scan_0093","WT/WT","WT","LI",8,29371.531182981,11369.724609375,38513.40234375,18593449.8075852,408,0.088128000497818,11983584.7226562,5.92080619363224,-5.28154695791355,-9.476288690006,NA,"adrenal (right)","WT-LI"
"666","Scan_0093","WT/WT","WT","LI",9,21207.8802782012,11032.220703125,31985.255859375,12845512.9272157,615,0.132840007543564,13042846.3710938,5.21840518932806,-3.92839057340855,-6.6644565522729,NA,"rectum","WT-LI"
"667","Scan_0093","WT/WT","WT","LI",10,19550.1293392589,6301.568359375,29091.072265625,23576681.6568564,1917,0.414072006940842,37477597.9433594,5.34914804210872,-5.06717984017445,-6.66844693358517,NA,"bladder","WT-LI"
"668","Scan_0093","WT/WT","WT","LI",11,18714.4398415492,2325.32666015625,32550.513671875,41335235.0655011,8320,1.79711997509003,155704139.481689,5.24122290743316,-8.60193284592265,-7.7112389162504,NA,"heart","WT-LI"
"669","Scan_0093","WT/WT","WT","LI",12,24563.2797895355,14657.732421875,27894.01171875,3682766.16983307,446,0.0963359996676445,10955222.7861328,5.02178416778154,-9.96946571285948,-8.47043139641591,NA,"thymus (left)","WT-LI"
"670","Scan_0093","WT/WT","WT","LI",13,24675.7719928147,15828.5361328125,28360.08203125,4269489.06711068,436,0.0941760018467903,10758636.5888672,5.57860031127931,-10.0149927215401,-8.38730595929909,NA,"thymus (right)","WT-LI"
"671","Scan_0093","WT/WT","WT","LI",14,19372.2460111214,1939.44055175781,36394.7734375,18154610.6668264,137283,29.6531276702881,2659480049.14478,5.05304055515438,-13.2543694743892,-6.12403014593118,NA,"brain","WT-LI"
"672","Scan_0093","WT/WT","WT","LI",15,18321.6119127279,8592.1884765625,34935.05078125,5784618.12845042,37026,7.99761581420898,678376002.680664,5.25958556488471,-8.47631117765137,-9.75494774039968,NA,"spinal cord","WT-LI"
"674","Scan_0095","WT/WT","WT","LI",1,28063.3853478195,8362.2841796875,40418.53515625,13981163.9110927,5792,1.25107204914093,162543127.93457,4.24512310133455,-7.80488178079304,-9.4494815320602,NA,"lung (left)","WT-LI"
"675","Scan_0095","WT/WT","WT","LI",2,25339.7143765731,2295.30932617188,39614.76953125,31046724.2963481,13049,2.81858396530151,330657932.899902,6.02687834024701,-7.97667604150349,-9.20276574707181,NA,"lung (right)","WT-LI"
"676","Scan_0095","WT/WT","WT","LI",3,22182.958320794,7761.94921875,35905.38671875,16680650.6063892,2596,0.560736000537872,57586959.8007812,4.80209029587097,-4.80284714825163,-8.7094986057135,NA,"kidney (left)","WT-LI"
"677","Scan_0095","WT/WT","WT","LI",4,22822.4297390754,9816.787109375,33663.90234375,14032519.8587662,2897,0.625751972198486,66116578.9541016,6.10381259985368,-4.82733245609625,-8.71020338878166,NA,"kidney (right)","WT-LI"
"678","Scan_0095","WT/WT","WT","LI",5,16871.0412097916,1760.16259765625,34715.21875,70361207.8878431,7670,1.6567200422287,129400886.079102,4.16361726043186,-5.49766414481445,-8.59999380542887,NA,"stomach","WT-LI"
"679","Scan_0095","WT/WT","WT","LI",6,33182.94040583,1058.10388183594,64264.53125,37322364.6823136,86282,18.6369113922119,2863090464.09583,5.34521142367791,-6.546938008054,-8.06075863602399,NA,"liver","WT-LI"
"680","Scan_0095","WT/WT","WT","LI",7,31360.0760426606,17781.029296875,42176.95703125,18920862.0633215,393,0.0848880037665367,12324509.8847656,4.78241710517242,-5.27868660766659,-9.37146381349055,NA,"adrenal (left)","WT-LI"
"681","Scan_0095","WT/WT","WT","LI",8,31379.5767384901,11372.2724609375,41675.42578125,22851126.5122407,374,0.0807840004563332,11735961.7001953,6.01624737010284,-5.35860578144297,-9.35578066861567,NA,"adrenal (right)","WT-LI"
"682","Scan_0095","WT/WT","WT","LI",9,22328.6360886518,8304.9169921875,33489.48828125,15676111.4097495,544,0.117504000663757,12146778.0322266,5.18871060539695,-4.20845872261945,-6.51827398412367,NA,"rectum","WT-LI"
"683","Scan_0095","WT/WT","WT","LI",10,20079.6273761867,8250.1240234375,29431.455078125,23107419.4369279,1692,0.365471988916397,33974729.5205078,5.20345846730766,-5.21842430459692,-6.83992031286791,NA,"bladder","WT-LI"
"684","Scan_0095","WT/WT","WT","LI",11,22896.9852090786,1895.35229492188,43705.5703125,38050571.1459852,6530,1.41048002243042,149517313.415283,4.99293415507714,-8.47310681738586,-7.77628085287422,NA,"heart","WT-LI"
"685","Scan_0095","WT/WT","WT","LI",12,26341.6405647494,13904.52734375,31910.142578125,4494768.88083075,389,0.0840239971876144,10246898.1796875,4.76420442438983,-9.6300922474947,-8.42057192000756,NA,"thymus (left)","WT-LI"
"686","Scan_0095","WT/WT","WT","LI",13,25952.2084928601,12112.12109375,30264.80078125,4803639.20785644,453,0.0978479981422424,11756350.4472656,5.30257382121306,-9.70011727345701,-8.32368058716225,NA,"thymus (right)","WT-LI"
"687","Scan_0095","WT/WT","WT","LI",14,19405.9467306133,1542.19299316406,36275.32421875,15595995.8126621,143074,30.9039840698242,2776486422.53577,5.25100997341185,-13.2097377255041,-6.17415069724269,NA,"brain","WT-LI"
"688","Scan_0095","WT/WT","WT","LI",15,19557.2533398758,6199.796875,40460.05859375,7178582.88846306,32307,6.97831201553345,631836183.651367,5.19856873917435,-8.36954895711726,-9.63098646083877,NA,"spinal cord","WT-LI"
"690","Scan_0113","WT/WT","WT","LI",1,25384.9172548268,4152.95166015625,35674.76953125,15563144.7758664,5873,1.26856803894043,149085619.037598,4.32631357536922,-7.888629118549,-9.42640963230441,NA,"lung (left)","WT-LI"
"691","Scan_0113","WT/WT","WT","LI",2,23799.2905651256,2148.68237304688,42319.2109375,26364177.0818087,12956,2.79849600791931,308343608.561768,6.01151633474337,-7.92130659687261,-9.26512157234083,NA,"lung (right)","WT-LI"
"692","Scan_0113","WT/WT","WT","LI",3,21871.3675653287,7455.32080078125,32293.27734375,14565150.0075304,1450,0.313199996948242,31713482.9697266,4.52926238024481,-4.90462606541865,-8.62442459264289,NA,"kidney (left)","WT-LI"
"693","Scan_0113","WT/WT","WT","LI",4,23113.1262438834,8929.0126953125,33493.96875,14772216.8352487,2612,0.564191997051239,60371485.7490234,5.86403675844618,-4.91631049273024,-8.76753047002588,NA,"kidney (right)","WT-LI"
"694","Scan_0113","WT/WT","WT","LI",5,17119.8429340223,1815.41345214844,31670.201171875,54159976.9802813,6976,1.50681602954865,119428024.307739,3.9875251966004,-5.63167276741173,-8.38581800058355,NA,"stomach","WT-LI"
"695","Scan_0113","WT/WT","WT","LI",6,30734.1237678585,2449.93505859375,60745.6640625,28254792.1853242,84181,18.1830959320068,2587229272.9021,5.3991049382138,-6.62141879569725,-7.9954167208511,NA,"liver","WT-LI"
"696","Scan_0113","WT/WT","WT","LI",7,29470.2814337913,13066.2255859375,38039.94140625,20562931.1870356,356,0.076895996928215,10491420.1904297,4.48562278318942,-5.36808364000212,-9.16289146594787,NA,"adrenal (left)","WT-LI"
"697","Scan_0113","WT/WT","WT","LI",8,30441.671429178,18507.65234375,42634.58984375,21772690.3737963,276,0.0596159994602203,8401901.31445312,5.73120900693148,-5.47687943873197,-9.34374393297279,NA,"adrenal (right)","WT-LI"
"698","Scan_0113","WT/WT","WT","LI",9,21682.379795269,12039.5400390625,30398.48046875,10513901.9876413,647,0.139752000570297,14028499.7275391,5.24790479350493,-4.18241703701164,-6.65345161390822,NA,"rectum","WT-LI"
"699","Scan_0113","WT/WT","WT","LI",10,18692.0676879883,6762.74169921875,29194.837890625,20735313.1095256,1872,0.404352009296417,34991550.7119141,5.32863236256135,-5.26464839079441,-6.76954660855809,NA,"bladder","WT-LI"
"700","Scan_0113","WT/WT","WT","LI",11,20288.7101064822,1236.62219238281,37215.49609375,32023744.5593381,7041,1.52085602283478,142852807.859741,5.12430972755541,-8.59423674963784,-7.85428801329756,NA,"heart","WT-LI"
"701","Scan_0113","WT/WT","WT","LI",12,24647.7441967493,13326.71875,28800.3359375,3894260.20825292,348,0.0751679986715317,8577414.98046875,5.03946238024481,-9.8772467550738,-8.52345907540154,NA,"thymus (left)","WT-LI"
"702","Scan_0113","WT/WT","WT","LI",13,24812.3453082803,14737.7919921875,29398.119140625,4153499.85407826,324,0.069983996450901,8039199.87988281,5.59952623720522,-9.95078443068043,-8.44329304730452,NA,"thymus (right)","WT-LI"
"703","Scan_0113","WT/WT","WT","LI",14,18525.5060329948,1506.37939453125,32532.0390625,14561541.0614728,141636,30.593376159668,2623878572.48926,5.03311823045176,-13.1094872871414,-6.07567419020065,NA,"brain","WT-LI"
"704","Scan_0113","WT/WT","WT","LI",15,18379.0228177523,4788.9970703125,39271.40234375,6949926.28290572,33947,7.33255195617676,623912687.594238,5.24819998135315,-8.56355786072281,-9.69129314331228,NA,"spinal cord","WT-LI"
"706","Scan_0195","WT/WT","WT","LI",1,27543.0903773,3266.25317382812,35013.15234375,10772596.2157746,6283,1.35712802410126,173053236.840576,4.38903800028139,-7.85599855934044,-9.54751089558446,NA,"lung (left)","WT-LI"
"707","Scan_0195","WT/WT","WT","LI",2,25546.2738706016,3449.20776367188,39362.70703125,20059730.563336,14645,3.16332006454468,374125180.834961,6.09781642599418,-7.93889305073794,-9.26238498868189,NA,"lung (right)","WT-LI"
"708","Scan_0195","WT/WT","WT","LI",3,22890.1271617966,4755.23779296875,33874.4140625,16423135.1328785,2829,0.611064016819,64756169.7407227,4.74313901753592,-4.94728771020598,-8.64177150455293,NA,"kidney (left)","WT-LI"
"709","Scan_0195","WT/WT","WT","LI",4,23271.9462046742,6598.0087890625,32611.5625,13420959.948414,3003,0.648648023605347,69885654.4526367,6.11404486672384,-4.95379882369483,-8.63625490026643,NA,"kidney (right)","WT-LI"
"710","Scan_0195","WT/WT","WT","LI",5,17892.1729851713,2442.11108398438,35364.046875,57090465.4718103,7194,1.55390405654907,128716292.455322,4.12805819284729,-5.63208613271616,-8.61606325704713,NA,"stomach","WT-LI"
"711","Scan_0195","WT/WT","WT","LI",6,32705.3547225776,4907.63916015625,49693.67578125,25148715.616998,81549,17.6145839691162,2667088972.27148,5.38821072955526,-6.58735683908866,-8.07115000038237,NA,"liver","WT-LI"
"712","Scan_0195","WT/WT","WT","LI",7,30901.2283151042,13334.3232421875,39648.015625,18388264.5134096,375,0.0810000002384186,11587960.6181641,4.73652031127929,-5.35280813438414,-9.34798045471192,NA,"adrenal (left)","WT-LI"
"713","Scan_0195","WT/WT","WT","LI",8,31285.067291352,18669.849609375,40419,14730693.8982927,331,0.0714960023760796,10355357.2734375,5.96053384602251,-5.43385369329654,-9.32212039428896,NA,"adrenal (right)","WT-LI"
"714","Scan_0195","WT/WT","WT","LI",9,25390.9289905516,11770.0751953125,35604.17578125,15167074.7197414,702,0.151631996035576,17824432.1513672,5.36219005486902,-4.48841975831579,-6.42198250599393,NA,"rectum","WT-LI"
"715","Scan_0195","WT/WT","WT","LI",10,21094.2474655999,5840.02978515625,31343.06640625,23909344.8910881,1927,0.416231989860535,40648614.8662109,5.24089403208885,-5.57548969120823,-6.59251674947055,NA,"bladder","WT-LI"
"716","Scan_0195","WT/WT","WT","LI",11,22918.712961287,2379.0078125,38541.1484375,44379403.2203967,6226,1.34481596946716,142691906.896973,5.06505389303321,-8.49551929403738,-7.86971748008951,NA,"heart","WT-LI"
"717","Scan_0195","WT/WT","WT","LI",12,27741.7355974595,16827.25,31838.193359375,4017820.47936322,417,0.0900719985365868,11568303.7441406,4.98291685804188,-9.69527950129063,-8.52739110219387,NA,"thymus (left)","WT-LI"
"718","Scan_0195","WT/WT","WT","LI",13,27891.5737847222,17618.34375,31366.544921875,3535849.40182074,414,0.0894239991903305,11547111.546875,5.51106407939525,-9.8020243662682,-8.43881639674089,NA,"thymus (right)","WT-LI"
"719","Scan_0195","WT/WT","WT","LI",14,21804.7440884031,1698.48669433594,35151.30859375,15069962.5683254,121451,26.2334156036377,2648207974.28064,5.09388581736743,-12.7993365917867,-6.11942776037261,NA,"brain","WT-LI"
"720","Scan_0195","WT/WT","WT","LI",15,21289.7235918074,8590.875,32029.41015625,5560238.26818063,28936,6.25017595291138,616039441.852539,5.30443456618656,-8.32518968262871,-9.57261364243596,NA,"spinal cord","WT-LI"
"722","Scan_0082","MUT/MUT","KO","LI",1,26232.5931546532,3861.87744140625,38795.37890625,44210694.1439177,4686,1.01217603683472,122925931.522705,4.45085383240606,-7.98250349930095,-9.47898470567242,NA,"lung (left)","KO-LI"
"723","Scan_0082","MUT/MUT","KO","LI",2,25241.4605455621,1889.96826171875,43356.4375,60625461.4891131,7810,1.68695998191833,197135806.86084,6.12671298733572,-8.02864690519071,-9.25782977609511,NA,"lung (right)","KO-LI"
"724","Scan_0082","MUT/MUT","KO","LI",3,23049.6093444263,4089.36694335938,35284.34765625,28794448.5933546,3809,0.822744011878967,87795961.9929199,4.30500619208788,-5.41165536987903,-9.30414755368795,NA,"kidney (left)","KO-LI"
"725","Scan_0082","MUT/MUT","KO","LI",4,24099.5749925868,5525.455078125,39586.5078125,29503820.8797413,3649,0.788183987140656,87939349.1479492,6.17462113890331,-5.41966489514053,-8.92574019162604,NA,"kidney (right)","KO-LI"
"726","Scan_0082","MUT/MUT","KO","LI",5,16222.5484515928,2851.25317382812,33979.2578125,67936744.3247979,8208,1.77292799949646,133154677.690674,4.02533276741964,-6.1640349180098,-8.79406302781111,NA,"stomach","KO-LI"
"727","Scan_0082","MUT/MUT","KO","LI",6,34495.5728596047,1635.21936035156,54060.296875,55256468.8740957,112617,24.3252716064453,3884787928.7301,5.31422299701923,-6.63042169681247,-7.64548987371396,NA,"liver","KO-LI"
"728","Scan_0082","MUT/MUT","KO","LI",7,25758.5230882052,3219.169921875,34181.328125,31364320.2530169,267,0.0576720014214516,6877525.66455078,4.74691491802086,-6.23999375236169,-9.36732966819505,NA,"adrenal (left)","KO-LI"
"729","Scan_0082","MUT/MUT","KO","LI",8,26293.4438432573,17166.650390625,36446.50390625,12034086.2448218,222,0.0479520000517368,5837144.53320312,5.93292463560363,-6.06854218843821,-9.29043018444164,NA,"adrenal (right)","KO-LI"
"730","Scan_0082","MUT/MUT","KO","LI",9,21083.8239105274,9535.0009765625,32645.259765625,14380535.9043998,621,0.134136006236076,13093054.6484375,5.19376939340488,-4.32632388317642,-7.53079707306939,NA,"rectum","KO-LI"
"731","Scan_0082","MUT/MUT","KO","LI",10,23592.0778996212,2429.74438476562,30783.140625,16947002.3725292,1028,0.222047999501228,24252656.0808105,5.2127637354038,-4.91135583866432,-7.14118683603489,NA,"bladder","KO-LI"
"732","Scan_0082","MUT/MUT","KO","LI",11,20820.786881652,3256.546875,43356.38671875,70313368.2680681,11956,2.58249592781067,248933327.957031,5.0406729108109,-8.59945300557839,-7.44879848080812,NA,"heart","KO-LI"
"733","Scan_0082","MUT/MUT","KO","LI",12,26822.7303795558,13910.3173828125,31828.3515625,5756766.1667277,427,0.0922320038080215,11453305.8720703,4.84778063914813,-10.2889377830961,-8.38259741021544,NA,"thymus (left)","KO-LI"
"734","Scan_0082","MUT/MUT","KO","LI",13,26237.9148079676,9939.376953125,31346.779296875,8518067.15102542,393,0.0848880037665367,10311500.5195312,5.75203542578312,-10.2780759206437,-8.24886839364326,NA,"thymus (right)","KO-LI"
"735","Scan_0082","MUT/MUT","KO","LI",14,20853.1370378104,2949.68676757812,37214.30859375,15896106.6369231,128311,27.7151756286621,2675686866.4585,5.29269138686855,-13.4460677339518,-6.3818525772884,NA,"brain","KO-LI"
"736","Scan_0082","MUT/MUT","KO","LI",15,20913.5494283833,6818.4599609375,39068.3828125,8981577.54577328,29268,6.3218879699707,612097764.669922,5.41315955687206,-8.46794651896787,-9.82990914679886,NA,"spinal cord","KO-LI"
"738","Scan_0105","MUT/MUT","KO","LI",1,27752.4805539926,4717.638671875,54272.19921875,22909245.5114801,3013,0.650807976722717,83618223.9091797,4.48784690935431,-8.26429563521388,-9.48118170263736,NA,"lung (left)","KO-LI"
"739","Scan_0105","MUT/MUT","KO","LI",2,24354.8422766575,240.233489990234,39656.859375,70852545.5666963,5160,1.11456000804901,125670986.147552,5.93575147406998,-8.30682534368653,-9.21632836168862,NA,"lung (right)","KO-LI"
"740","Scan_0105","MUT/MUT","KO","LI",3,22090.2011122747,4984.3251953125,33412.98828125,17985424.8558909,3318,0.716687977313995,73295287.2905273,4.45122237276212,-5.78105232968252,-9.2433405993774,NA,"kidney (left)","KO-LI"
"741","Scan_0105","MUT/MUT","KO","LI",4,22731.9513722217,8358.60546875,35088.1875,15564495.3142166,2871,0.620136022567749,65263432.3896484,6.34900783479027,-5.98741394420651,-9.03623859473273,NA,"kidney (right)","KO-LI"
"742","Scan_0105","MUT/MUT","KO","LI",5,17077.0792373945,2072.73657226562,31632.693359375,49758859.6722302,6156,1.32969605922699,105126499.7854,4.04964319626955,-6.84102809539778,-9.00836127342525,NA,"stomach","KO-LI"
"743","Scan_0105","MUT/MUT","KO","LI",6,31067.8200724457,1116.78234863281,64242.5625,43796879.5986416,91619,19.7897033691406,2846402607.21741,5.28040845151262,-7.01848021026427,-7.64664496403212,NA,"liver","KO-LI"
"744","Scan_0105","MUT/MUT","KO","LI",7,25372.9750225361,9605.5849609375,34259.36328125,15002643.4078514,260,0.0561599992215633,6596973.50585938,4.73467723435621,-6.50433428823032,-9.42354660855807,NA,"adrenal (left)","KO-LI"
"745","Scan_0105","MUT/MUT","KO","LI",8,25095.651760349,17200.751953125,34536.421875,9372475.9651127,231,0.0498960018157959,5797095.55664062,6.01158732426632,-6.59305956295558,-9.31096019497167,NA,"adrenal (right)","KO-LI"
"746","Scan_0105","MUT/MUT","KO","LI",9,17835.7324977565,6608.15966796875,40611.9375,19567233.627478,740,0.159840002655983,13198442.0483398,5.41035706803607,-4.61483948573552,-7.63759234660381,NA,"rectum","KO-LI"
"747","Scan_0105","MUT/MUT","KO","LI",10,21429.3019908395,5234.603515625,46427.31640625,33785293.8218826,1362,0.294191986322403,29186709.3115234,5.37882057559647,-5.24109606389956,-7.33937886880879,NA,"bladder","KO-LI"
"748","Scan_0105","MUT/MUT","KO","LI",11,22462.0768747426,1125.26293945312,54011.19921875,82451030.1705483,8649,1.86818397045135,194274502.889648,4.61125379723144,-8.82430082949342,-7.90519230348106,NA,"heart","KO-LI"
"749","Scan_0105","MUT/MUT","KO","LI",12,19207.3057765587,3666.66528320312,46018.57421875,110889470.448071,102,0.0220320001244545,1959145.18920898,5.08860031127931,-9.89448813438415,-8.52481810177074,NA,"thymus (left)","KO-LI"
"750","Scan_0105","MUT/MUT","KO","LI",13,25769.5459187826,13810.0693359375,37722.75,6814229.80342751,384,0.0829439982771873,9895505.6328125,5.7039128112793,-9.99339438438414,-8.39866920471193,NA,"thymus (right)","KO-LI"
"751","Scan_0105","MUT/MUT","KO","LI",14,16945.6686302966,260.188873291016,43416.3046875,26626664.0357984,137464,29.6922245025635,2329419392.59509,5.13832984046453,-13.0337995177273,-6.2215306357035,NA,"brain","KO-LI"
"752","Scan_0105","MUT/MUT","KO","LI",15,20294.6010341821,7057.572265625,43534.3671875,6109864.24312504,28331,6.11949586868286,574966341.899414,5.38135912671087,-8.39762003936479,-9.81574581138818,NA,"spinal cord","KO-LI"
"754","Scan_0110","MUT/MUT","KO","LI",1,25742.121851049,1723.56970214844,35947.9765625,31492605.9685062,2478,0.535247981548309,63788977.9468994,4.52460515389433,-7.84884648789505,-9.50803701645509,NA,"lung (left)","KO-LI"
"755","Scan_0110","MUT/MUT","KO","LI",2,24217.3038517393,1156.63122558594,40450.515625,63794619.3245195,3480,0.751680016517639,84276217.4040527,5.88922100093447,-7.82274675507386,-9.26695907540156,NA,"lung (right)","KO-LI"
"756","Scan_0110","MUT/MUT","KO","LI",3,23212.1100196037,4109.548828125,34292.125,19629980.2906723,2427,0.524232029914856,56335791.0175781,4.44992293179847,-5.49845599594164,-9.06026782183184,NA,"kidney (left)","KO-LI"
"757","Scan_0110","MUT/MUT","KO","LI",4,22920.4923122046,1243.50842285156,33442.61328125,25367125.3508117,2595,0.560519993305206,59478677.5501709,6.13527083151051,-5.54317021530902,-8.86184496338244,NA,"kidney (right)","KO-LI"
"758","Scan_0110","MUT/MUT","KO","LI",5,17035.6511757813,1594.6083984375,32572.99609375,57514675.4728509,5250,1.13399994373322,89437168.6728516,4.12966316842217,-6.34047670581276,-8.82698616899749,NA,"stomach","KO-LI"
"759","Scan_0110","MUT/MUT","KO","LI",6,30421.698367056,550.151062011719,47941.91796875,38812442.3124066,88166,19.0438556671143,2682159458.22986,5.48356775904835,-6.77239571780665,-7.69343688371436,NA,"liver","KO-LI"
"760","Scan_0110","MUT/MUT","KO","LI",7,23663.0236563411,3855.13647460938,32570.939453125,39623953.5216979,193,0.0416879989206791,4566963.56567383,4.76626870506167,-6.17547259034271,-9.21184035108496,NA,"adrenal (left)","KO-LI"
"761","Scan_0110","MUT/MUT","KO","LI",8,26125.8219546797,7600.310546875,44185.2734375,31819273.107415,201,0.0434160009026527,5251290.21289062,5.79979434113005,-6.20001052244386,-9.15696911142831,NA,"adrenal (right)","KO-LI"
"762","Scan_0110","MUT/MUT","KO","LI",9,18680.6716890213,1684.5625,31193.224609375,25368318.0040102,701,0.151416003704071,13095150.8540039,5.27723083909666,-4.85370354094622,-7.41697720221548,NA,"rectum","KO-LI"
"763","Scan_0110","MUT/MUT","KO","LI",10,22113.4539604521,1781.22082519531,29950.962890625,18745210.994721,686,0.148175999522209,15169829.4168701,5.34839622964662,-5.43824906732874,-7.13207071710265,NA,"bladder","KO-LI"
"764","Scan_0110","MUT/MUT","KO","LI",11,20027.5470581055,1196.53051757812,45064.7734375,46523460.4717075,6874,1.48478400707245,137669358.477417,4.26928404709544,-8.38932665635109,-8.19074991645211,NA,"heart","KO-LI"
"765","Scan_0110","MUT/MUT","KO","LI",12,27318.2936088498,15534.03515625,31446.23046875,3932227.60586625,238,0.0514080002903938,6501753.87890625,4.81523896674147,-9.78826964698918,-8.43061642109848,NA,"thymus (left)","KO-LI"
"766","Scan_0110","MUT/MUT","KO","LI",13,26366.0346761068,14773.876953125,31381.794921875,8978137.32686893,240,0.0518399998545647,6327848.32226562,5.4263503112793,-9.71923813438414,-8.3984504547119,NA,"thymus (right)","KO-LI"
